Serbia,5/30/2018 12:00:00 PM,753.3,5,
Serbia,5/30/2018 11:30:00 AM,753.3,4,
Serbia,5/30/2018 11:00:00 AM,754,5,
Serbia,5/30/2018 10:30:00 AM,754,5,
Serbia,5/30/2018 10:00:00 AM,754,6,
Serbia,5/30/2018 9:30:00 AM,754,6,
Serbia,5/30/2018 9:00:00 AM,754,7,
Serbia,5/30/2018 8:30:00 AM,754.7,7,
Serbia,5/30/2018 8:00:00 AM,754,7,
Serbia,5/30/2018 7:30:00 AM,753.9,7,
Serbia,5/30/2018 7:00:00 AM,753.9,7,
Serbia,5/30/2018 6:30:00 AM,753.9,6,
Serbia,5/30/2018 6:00:00 AM,753.8,5,
Serbia,5/30/2018 5:30:00 AM,753.8,5,
Serbia,5/30/2018 5:00:00 AM,753.8,5,
Serbia,5/30/2018 4:30:00 AM,753.8,3,
Serbia,5/30/2018 4:00:00 AM,752.9,4,
Serbia,5/30/2018 3:30:00 AM,752.9,5,
Serbia,5/30/2018 3:00:00 AM,752.9,4,
Serbia,5/30/2018 2:30:00 AM,752.9,4,
Serbia,5/30/2018 2:00:00 AM,752.9,5,
Serbia,5/30/2018 1:30:00 AM,752.9,4,
Serbia,5/30/2018 1:00:00 AM,752.9,4,
Serbia,5/30/2018 12:30:00 AM,752.9,4,
Serbia,5/30/2018 12:00:00 AM,752.9,4,
Serbia,5/29/2018 11:30:00 PM,753.7,4,
Serbia,5/29/2018 11:00:00 PM,753.8,3,
Serbia,5/29/2018 10:30:00 PM,753.8,4,
Serbia,5/29/2018 10:00:00 PM,753.8,4,
Serbia,5/29/2018 9:30:00 PM,753.8,4,
Serbia,5/29/2018 9:00:00 PM,753.8,4,
Serbia,5/29/2018 8:30:00 PM,753.8,4,
Serbia,5/29/2018 8:00:00 PM,753.8,4,
Serbia,5/29/2018 7:30:00 PM,753.8,4,
Serbia,5/29/2018 7:00:00 PM,753.8,5,
Serbia,5/29/2018 6:30:00 PM,753.9,5,
Serbia,5/29/2018 6:00:00 PM,753.9,6,
Serbia,5/29/2018 5:30:00 PM,753.9,5,
Serbia,5/29/2018 5:00:00 PM,754,5,
Serbia,5/29/2018 4:30:00 PM,753.2,6,
Serbia,5/29/2018 4:00:00 PM,753.2,7,
Serbia,5/29/2018 3:30:00 PM,754,6,
Serbia,5/29/2018 3:00:00 PM,754,6,
Serbia,5/29/2018 2:30:00 PM,754,5,
Serbia,5/29/2018 2:00:00 PM,754.1,6,
Serbia,5/29/2018 1:30:00 PM,754.7,6,
Serbia,5/29/2018 1:00:00 PM,754.7,5,
Serbia,5/29/2018 12:30:00 PM,754.7,6,
Serbia,5/29/2018 12:00:00 PM,755.5,6,
Serbia,5/29/2018 11:30:00 AM,755.5,5,
Serbia,5/29/2018 11:00:00 AM,755.5,6,
Serbia,5/29/2018 10:30:00 AM,755.5,6,
Serbia,5/29/2018 10:00:00 AM,755.5,7,
Serbia,5/29/2018 9:30:00 AM,755.5,7,
Serbia,5/29/2018 9:00:00 AM,756.2,7,
Serbia,5/29/2018 8:30:00 AM,756.2,7,
Serbia,5/29/2018 8:00:00 AM,756.1,7,
Serbia,5/29/2018 7:30:00 AM,756.1,7,
Serbia,5/29/2018 7:00:00 AM,756.1,6,
Serbia,5/29/2018 6:30:00 AM,756.1,6,
Serbia,5/29/2018 6:00:00 AM,756.1,6,
Serbia,5/29/2018 5:30:00 AM,755.4,4,
Serbia,5/29/2018 5:00:00 AM,755.3,3,
Serbia,5/29/2018 4:30:00 AM,755.3,2,
Serbia,5/29/2018 4:00:00 AM,755.2,
Serbia,5/29/2018 3:30:00 AM,755.2,2,
Serbia,5/29/2018 3:00:00 AM,755.2,4,
Serbia,5/29/2018 2:30:00 AM,755.2,2,
